DateUTC,TimeUTC,SUM_of_MNOZSTVO
20/08/2014,780,147295.61853
20/08/2014,810,145420.87581
20/08/2014,840,143537.97882
20/08/2014,870,139630.40671
20/08/2014,900,134864.94343
20/08/2014,930,135062.94587
20/08/2014,960,132548.90476
20/08/2014,990,128906.40765
20/08/2014,1020,127313.30992
20/08/2014,1050,124777.09006
20/08/2014,1080,122967.58965
20/08/2014,1110,124070.71798
20/08/2014,1140,122761.0641
20/08/2014,1170,115795.12926
20/08/2014,1200,111018.29356
20/08/2014,1230,109987.02899
20/08/2014,1260,108373.70177
20/08/2014,1290,106201.18161
20/08/2014,1320,102775.24456
21/08/2014,-90,98018.52397
21/08/2014,-60,96274.061317
21/08/2014,-30,96614.74943
21/08/2014,0,94917.127144
21/08/2014,30,93534.25243
21/08/2014,60,95058.368698
21/08/2014,90,95326.162066
21/08/2014,120,93378.044176
21/08/2014,150,96694.29718
21/08/2014,180,99570.480121
21/08/2014,210,103181.8698
21/08/2014,240,108344.30172
21/08/2014,270,119461.98879
21/08/2014,300,126450.53425
21/08/2014,330,132978.65784
21/08/2014,360,138560.93687
21/08/2014,390,142058.75747
21/08/2014,420,142843.93001
21/08/2014,450,145976.78278
21/08/2014,480,144748.25584
21/08/2014,510,147078.599
21/08/2014,540,146333.4267
21/08/2014,570,145165.60664
21/08/2014,600,146842.15457
21/08/2014,630,148170.62859
21/08/2014,660,146975.79153
21/08/2014,690,146239.02263
21/08/2014,720,144798.17368
21/08/2014,750,145687.49248
21/08/2014,780,143944.11664
21/08/2014,810,141753.92978
21/08/2014,840,138767.93181
21/08/2014,870,135324.95839
21/08/2014,900,133953.08514
21/08/2014,930,132093.17111
21/08/2014,960,130077.63989
21/08/2014,990,126267.4019
21/08/2014,1020,124069.44991
21/08/2014,1050,121480.33
21/08/2014,1080,120260.23789
21/08/2014,1110,121160.48627
21/08/2014,1140,119631.59646
21/08/2014,1170,113748.63923
21/08/2014,1200,106109.45097
21/08/2014,1230,105520.34561
21/08/2014,1260,104031.35989
21/08/2014,1290,102353.69845
21/08/2014,1320,99773.661872
22/08/2014,-90,97059.123486
22/08/2014,-60,95323.603418
22/08/2014,-30,95875.557533
22/08/2014,0,95530.090401
22/08/2014,30,95394.014189
22/08/2014,60,94792.382396
22/08/2014,90,94840.186219
22/08/2014,120,93303.6894
22/08/2014,150,97136.21478
22/08/2014,180,99829.867213
22/08/2014,210,102791.64335
22/08/2014,240,106237.98307
22/08/2014,270,116243.27108
22/08/2014,300,121078.18209
22/08/2014,330,125914.72682
22/08/2014,360,130262.51673
22/08/2014,390,134610.62252
22/08/2014,420,138076.54771
22/08/2014,450,139482.64824
22/08/2014,480,140089.87124
22/08/2014,510,140021.47409
22/08/2014,540,137385.30083
22/08/2014,570,137330.91178
22/08/2014,600,138049.53611
22/08/2014,630,140471.13811
22/08/2014,660,140493.03249
22/08/2014,690,139902.60787
22/08/2014,720,137182.80502
22/08/2014,750,137657.52324
22/08/2014,780,135149.48152
22/08/2014,810,132954.07521
22/08/2014,840,130659.6431
22/08/2014,870,126693.32347
22/08/2014,900,125009.94192
22/08/2014,930,123994.61352
22/08/2014,960,121662.84503
22/08/2014,990,118387.84743
22/08/2014,1020,115746.28485
22/08/2014,1050,113158.52624
22/08/2014,1080,112613.89519
22/08/2014,1110,112077.42693
22/08/2014,1140,109924.46433
22/08/2014,1170,104451.52196
22/08/2014,1200,100164.51481
22/08/2014,1230,99295.568743
22/08/2014,1260,97492.124935
22/08/2014,1290,95675.358584
22/08/2014,1320,92348.965462
23/08/2014,-90,89881.03915
23/08/2014,-60,87798.546354
23/08/2014,-30,88649.092597
23/08/2014,0,88530.796152
23/08/2014,30,87451.847779
23/08/2014,60,87405.811601
23/08/2014,90,86518.521181
23/08/2014,120,86039.640733
23/08/2014,150,88005.60548
23/08/2014,180,90338.526182
23/08/2014,210,91275.530192
23/08/2014,240,90400.468343
23/08/2014,270,92449.697975
23/08/2014,300,94541.812376
23/08/2014,330,97683.67484
23/08/2014,360,98711.357408
23/08/2014,390,101397.04937
23/08/2014,420,101275.8993
23/08/2014,450,105452.55377
23/08/2014,480,107039.99535
23/08/2014,510,108271.55136
23/08/2014,540,108988.37662
23/08/2014,570,109517.04927
23/08/2014,600,109667.47694
23/08/2014,630,111312.42334
23/08/2014,660,111963.88269
23/08/2014,690,112343.48867
23/08/2014,720,109285.90301
23/08/2014,750,111176.83692
23/08/2014,780,109825.12083
23/08/2014,810,109096.7445
23/08/2014,840,108870.1709
23/08/2014,870,106795.37411
23/08/2014,900,106347.3905
23/08/2014,930,107091.04913
23/08/2014,960,107100.54854
23/08/2014,990,106967.14707
23/08/2014,1020,107001.40026
23/08/2014,1050,105661.23169
23/08/2014,1080,105814.95908
23/08/2014,1110,104923.00212
23/08/2014,1140,103481.03443
23/08/2014,1170,98508.464611
23/08/2014,1200,94677.465239
23/08/2014,1230,95059.549945
23/08/2014,1260,93708.468468
23/08/2014,1290,91390.564582
23/08/2014,1320,89178.087143
24/08/2014,-90,86411.57113
24/08/2014,-60,84904.107348
24/08/2014,-30,85744.305005
24/08/2014,0,85083.809622
24/08/2014,30,84931.357665
24/08/2014,60,83865.145442
24/08/2014,90,83747.521915
24/08/2014,120,84099.936833
24/08/2014,150,87001.777658
24/08/2014,180,88312.273863
24/08/2014,210,88607.907029
24/08/2014,240,87467.898041
24/08/2014,270,89691.995532
24/08/2014,300,89944.177379
24/08/2014,330,92792.627368
24/08/2014,360,93370.536684
24/08/2014,390,96084.969759
24/08/2014,420,96853.343633
24/08/2014,450,99131.713088
24/08/2014,480,100212.36487
24/08/2014,510,101603.22813
24/08/2014,540,102120.03875
24/08/2014,570,100501.8132
24/08/2014,600,101366.48642
24/08/2014,630,102181.02899
24/08/2014,660,102593.44919
24/08/2014,690,102800.80893
24/08/2014,720,99533.438245
24/08/2014,750,102429.56923
24/08/2014,780,101618.99997
24/08/2014,810,102167.2304
24/08/2014,840,101920.26789
24/08/2014,870,101755.81408
24/08/2014,900,100624.422
24/08/2014,930,100908.95286
24/08/2014,960,100628.91785
24/08/2014,990,100517.10306
24/08/2014,1020,100248.54459
24/08/2014,1050,99961.630102
24/08/2014,1080,99234.638076
24/08/2014,1110,100674.98104
24/08/2014,1140,99129.506486
24/08/2014,1170,93729.472763
24/08/2014,1200,90621.302654
24/08/2014,1230,86652.303095
24/08/2014,1260,84638.429698
24/08/2014,1290,80387.862046
24/08/2014,1320,78863.692904
25/08/2014,-90,75982.200778
25/08/2014,-60,75129.402439
25/08/2014,-30,74861.315425
25/08/2014,0,76035.603255
25/08/2014,30,76650.24875
25/08/2014,60,77577.796181
25/08/2014,90,77978.180832
25/08/2014,120,79121.803457
25/08/2014,150,82131.493106
25/08/2014,180,86574.253193
25/08/2014,210,93543.848922
25/08/2014,240,101179.97024
25/08/2014,270,114548.6025
25/08/2014,300,121164.0141
25/08/2014,330,127786.84931
25/08/2014,360,132243.64449
25/08/2014,390,137292.69675
25/08/2014,420,137928.63683
25/08/2014,450,141446.68685
25/08/2014,480,144170.56921
25/08/2014,510,144562.39396
25/08/2014,540,144368.78669
25/08/2014,570,142905.66974
25/08/2014,600,145895.13903
25/08/2014,630,148310.81357
25/08/2014,660,147771.62694
25/08/2014,690,147621.14546
25/08/2014,720,144023.83933
25/08/2014,750,144976.61294
25/08/2014,780,143177.00258
25/08/2014,810,142495.50576
25/08/2014,840,140513.35388
25/08/2014,870,137665.56568
25/08/2014,900,134071.61451
25/08/2014,930,132228.76619
25/08/2014,960,130694.50419
25/08/2014,990,127312.02602
25/08/2014,1020,124828.48173
25/08/2014,1050,121305.5482
25/08/2014,1080,121236.9705
25/08/2014,1110,121045.40954
25/08/2014,1140,119632.65102
25/08/2014,1170,113532.56547
25/08/2014,1200,108950.67824
25/08/2014,1230,106674.80825
25/08/2014,1260,106402.4898
25/08/2014,1290,103972.35413
25/08/2014,1320,100946.4246
26/08/2014,-90,96904.267914
26/08/2014,-60,95790.896373
26/08/2014,-30,96296.002621
26/08/2014,0,95749.349952
26/08/2014,30,95643.429276
26/08/2014,60,95217.177599
26/08/2014,90,95276.462706
26/08/2014,120,94451.475867
26/08/2014,150,98066.339379
26/08/2014,180,100793.55212
26/08/2014,210,105257.00287
26/08/2014,240,109931.7727
26/08/2014,270,119386.01401
26/08/2014,300,124619.79146
26/08/2014,330,130739.2483
26/08/2014,360,136720.02553
26/08/2014,390,142312.1956
26/08/2014,420,146125.73474
26/08/2014,450,148429.93991
26/08/2014,480,150091.5375
26/08/2014,510,150445.7973
26/08/2014,540,150079.44829
26/08/2014,570,148177.68333
26/08/2014,600,147155.90168
26/08/2014,630,149049.8066
26/08/2014,660,149097.50344
26/08/2014,690,148140.65105
26/08/2014,720,145003.74081
26/08/2014,750,144672.74364
26/08/2014,780,144930.57374
26/08/2014,810,142385.87897
26/08/2014,840,140317.20369
26/08/2014,870,136826.71385
26/08/2014,900,134561.27883
26/08/2014,930,133407.3962
26/08/2014,960,130906.22307
26/08/2014,990,128116.91412
26/08/2014,1020,127627.59131
26/08/2014,1050,124574.55565
26/08/2014,1080,123768.04887
26/08/2014,1110,123068.79422
26/08/2014,1140,120621.9849
26/08/2014,1170,115102.07876
26/08/2014,1200,110378.22514
26/08/2014,1230,109435.10219
26/08/2014,1260,107105.06804
26/08/2014,1290,104617.91642
26/08/2014,1320,101727.62243
27/08/2014,-90,98092.556668
27/08/2014,-60,94843.022763
27/08/2014,-30,95418.953849
27/08/2014,0,96112.711923
27/08/2014,30,96085.597481
27/08/2014,60,95507.337221
27/08/2014,90,94213.440065
27/08/2014,120,93528.541219
27/08/2014,150,96932.433146
27/08/2014,180,99554.91685
27/08/2014,210,104573.8087
27/08/2014,240,108745.50611
27/08/2014,270,117477.69921
27/08/2014,300,122329.37139
27/08/2014,330,130197.97668
27/08/2014,360,134414.25771
27/08/2014,390,140995.68235
27/08/2014,420,143179.98174
27/08/2014,450,145802.76199
27/08/2014,480,147745.17336
27/08/2014,510,148364.94423
27/08/2014,540,147258.88725
27/08/2014,570,146066.20842
27/08/2014,600,145657.52369
27/08/2014,630,148155.75178
27/08/2014,660,146666.76021
27/08/2014,690,145047.67316
27/08/2014,720,142223.92583
27/08/2014,750,141893.53974
27/08/2014,780,140294.33995
27/08/2014,810,138903.57549
27/08/2014,840,136386.19264
27/08/2014,870,133663.12317
27/08/2014,900,129486.32877
27/08/2014,930,127840.37732
27/08/2014,960,125532.30738
27/08/2014,990,123273.95572
27/08/2014,1020,121145.22379
27/08/2014,1050,118757.64596
27/08/2014,1080,118364.49419
27/08/2014,1110,118897.35104
27/08/2014,1140,116484.47734
27/08/2014,1170,109084.21749
27/08/2014,1200,105671.71637
27/08/2014,1230,104479.60929
27/08/2014,1260,103130.52391
27/08/2014,1290,100912.82961
27/08/2014,1320,99089.965649
28/08/2014,-90,96993.167761
28/08/2014,-60,94306.507277
28/08/2014,-30,94808.512189
28/08/2014,0,94685.55244
28/08/2014,30,94483.084874
28/08/2014,60,94174.061201
28/08/2014,90,93723.734682
28/08/2014,120,93567.585683
28/08/2014,150,97398.357529
28/08/2014,180,99337.117519
28/08/2014,210,105067.33958
28/08/2014,240,107950.33639
28/08/2014,270,117607.49593
28/08/2014,300,121783.77048
28/08/2014,330,127473.35258
28/08/2014,360,130349.18552
28/08/2014,390,136534.5752
28/08/2014,420,136847.28334
28/08/2014,450,142315.22228
28/08/2014,480,143744.83655
28/08/2014,510,144802.66993
28/08/2014,540,144273.52408
28/08/2014,570,143279.00422
28/08/2014,600,144624.59806
28/08/2014,630,145991.32821
28/08/2014,660,146560.11447
28/08/2014,690,146386.32273
28/08/2014,720,142193.06538
28/08/2014,750,142005.0005
28/08/2014,780,141554.01781
28/08/2014,810,140250.96216
28/08/2014,840,138157.8402
28/08/2014,870,135855.032
28/08/2014,900,133395.88669
28/08/2014,930,132332.24538
28/08/2014,960,129845.59831
28/08/2014,990,126257.09888
28/08/2014,1020,125587.07447
28/08/2014,1050,121821.8425
28/08/2014,1080,120173.99474
28/08/2014,1110,120120.91562
28/08/2014,1140,115362.1018
28/08/2014,1170,109964.14465
28/08/2014,1200,105154.98781
28/08/2014,1230,104971.33435
28/08/2014,1260,103026.8991
28/08/2014,1290,101334.34892
28/08/2014,1320,99088.673724
29/08/2014,-90,95741.026283
29/08/2014,-60,93770.985254
29/08/2014,-30,94093.693409
29/08/2014,0,92831.629905
29/08/2014,30,93167.591645
29/08/2014,60,93599.965447
29/08/2014,90,93363.560731
29/08/2014,120,92600.777748
29/08/2014,150,95720.74071
29/08/2014,180,96920.474739
29/08/2014,210,98912.39822
29/08/2014,240,96447.765204
29/08/2014,270,99186.855354
29/08/2014,300,98921.904332
29/08/2014,330,101634.61658
29/08/2014,360,101439.95347
29/08/2014,390,102516.19728
29/08/2014,420,103883.11593
29/08/2014,450,106605.78426
29/08/2014,480,107779.50743
29/08/2014,510,107797.82916
29/08/2014,540,108761.07853
29/08/2014,570,107580.84564
29/08/2014,600,108632.87276
29/08/2014,630,111105.89216
29/08/2014,660,111875.62607
29/08/2014,690,112149.1392
29/08/2014,720,111088.94428
29/08/2014,750,112211.53177
29/08/2014,780,113231.88416
29/08/2014,810,111993.075
29/08/2014,840,113206.4711
29/08/2014,870,110718.99633
29/08/2014,900,109939.03392
29/08/2014,930,108680.50653
29/08/2014,960,107834.83559
29/08/2014,990,106529.09595
29/08/2014,1020,106434.58091
29/08/2014,1050,104703.03675
29/08/2014,1080,105234.87013
29/08/2014,1110,104466.57068
29/08/2014,1140,102677.52964
29/08/2014,1170,97915.649596
29/08/2014,1200,94488.582073
29/08/2014,1230,93670.394303
29/08/2014,1260,92335.26894
29/08/2014,1290,89984.280852
29/08/2014,1320,88493.029445
30/08/2014,-90,85895.331136
30/08/2014,-60,84655.082285
30/08/2014,-30,85816.062912
30/08/2014,0,84911.971852
30/08/2014,30,84512.080075
30/08/2014,60,84123.360526
30/08/2014,90,83161.431488
30/08/2014,120,82978.296784
30/08/2014,150,85144.886339
30/08/2014,180,86555.100702
30/08/2014,210,88163.031156
30/08/2014,240,88281.416304
30/08/2014,270,90664.688671
30/08/2014,300,91271.903107
30/08/2014,330,93892.286671
30/08/2014,360,95020.955495
30/08/2014,390,98143.813923
30/08/2014,420,98484.21581
30/08/2014,450,101245.56128
30/08/2014,480,102036.34223
30/08/2014,510,103609.53341
30/08/2014,540,103388.30816
30/08/2014,570,103477.33518
30/08/2014,600,103769.7069
30/08/2014,630,104778.15252
30/08/2014,660,104203.60076
30/08/2014,690,104041.93854
30/08/2014,720,102308.44519
30/08/2014,750,105219.02143
30/08/2014,780,104505.16156
30/08/2014,810,103953.82032
30/08/2014,840,103722.42259
30/08/2014,870,102598.11254
30/08/2014,900,102371.03099
30/08/2014,930,102016.6259
30/08/2014,960,101725.28105
30/08/2014,990,102386.8881
30/08/2014,1020,102420.69995
30/08/2014,1050,101562.11779
30/08/2014,1080,101844.61327
30/08/2014,1110,101635.93838
30/08/2014,1140,100331.88104
30/08/2014,1170,95287.894277
30/08/2014,1200,92550.869983
30/08/2014,1230,92972.466833
30/08/2014,1260,92124.347987
30/08/2014,1290,90386.124666
30/08/2014,1320,88500.198232
31/08/2014,-90,84805.033387
31/08/2014,-60,82897.921555
31/08/2014,-30,83653.246923
31/08/2014,0,83080.612917
31/08/2014,30,82275.112742
31/08/2014,60,82352.690451
31/08/2014,90,81428.383819
31/08/2014,120,80953.317379
31/08/2014,150,82238.989303
31/08/2014,180,83631.400723
31/08/2014,210,84895.154173
31/08/2014,240,85807.325786
31/08/2014,270,88280.986025
31/08/2014,300,88829.107888
31/08/2014,330,91264.27909
31/08/2014,360,92497.013929
31/08/2014,390,94580.010212
31/08/2014,420,95414.512617
31/08/2014,450,97624.207628
31/08/2014,480,99469.397326
31/08/2014,510,100180.88649
31/08/2014,540,100070.06139
31/08/2014,570,100042.47191
31/08/2014,600,100143.34296
31/08/2014,630,100954.40873
31/08/2014,660,100294.45329
31/08/2014,690,99404.381018
31/08/2014,720,98955.298128
31/08/2014,750,100635.57855
31/08/2014,780,101199.94443
31/08/2014,810,100112.41877
31/08/2014,840,100317.0578
31/08/2014,870,99918.858105
31/08/2014,900,100010.40684
31/08/2014,930,100373.9958
31/08/2014,960,100377.29193
31/08/2014,990,99722.05671
31/08/2014,1020,100860.92409
31/08/2014,1050,100224.21395
31/08/2014,1080,100581.45274
31/08/2014,1110,100838.66074
31/08/2014,1140,98043.370628
31/08/2014,1170,92404.955937
31/08/2014,1200,87883.997967
31/08/2014,1230,83084.801872
31/08/2014,1260,80857.66237
31/08/2014,1290,77761.168323
31/08/2014,1320,75263.769074
01/09/2014,-90,72825.669013
01/09/2014,-60,72069.610981
01/09/2014,-30,70942.767534
01/09/2014,0,70613.522595
01/09/2014,30,70402.387614
01/09/2014,60,69996.598862
01/09/2014,90,72550.744547
01/09/2014,120,73614.023787
01/09/2014,150,76635.05864
01/09/2014,180,79301.895271
01/09/2014,210,83388.618654
01/09/2014,240,86135.192241
01/09/2014,270,92067.74454
01/09/2014,300,92887.293098
01/09/2014,330,94491.608435
01/09/2014,360,96504.54573
01/09/2014,390,98081.797086
01/09/2014,420,99802.536465
01/09/2014,450,101156.62496
01/09/2014,480,102206.02916
01/09/2014,510,104744.31363
01/09/2014,540,104697.30211
01/09/2014,570,103731.40798
01/09/2014,600,104270.20659
01/09/2014,630,106067.93761
01/09/2014,660,105914.15347
01/09/2014,690,105664.56453
01/09/2014,720,104580.64463
01/09/2014,750,106723.2018
01/09/2014,780,106431.63483
01/09/2014,810,104921.57587
01/09/2014,840,104474.21579
01/09/2014,870,104653.97828
01/09/2014,900,103336.58285
01/09/2014,930,103938.28289
01/09/2014,960,103788.8669
01/09/2014,990,102623.03948
01/09/2014,1020,103326.03266
01/09/2014,1050,102619.19207
01/09/2014,1080,103018.1877
01/09/2014,1110,102291.3813
01/09/2014,1140,101303.09745
01/09/2014,1170,97505.399557
01/09/2014,1200,94678.525737
01/09/2014,1230,93667.440932
01/09/2014,1260,92173.653345
01/09/2014,1290,90188.331089
01/09/2014,1320,89038.390913
02/09/2014,-90,88884.400963
02/09/2014,-60,87209.319832
02/09/2014,-30,88338.587704
02/09/2014,0,88937.019487
02/09/2014,30,89539.840841
02/09/2014,60,89869.698868
02/09/2014,90,89358.435962
02/09/2014,120,89194.503639
02/09/2014,150,92973.757036
02/09/2014,180,95756.205964
02/09/2014,210,102196.03726
02/09/2014,240,109803.43727
02/09/2014,270,123329.27294
02/09/2014,300,129608.68318
02/09/2014,330,136463.46516
02/09/2014,360,144138.54044
02/09/2014,390,150647.33103
02/09/2014,420,152005.72374
02/09/2014,450,157019.21101
02/09/2014,480,158106.37002
02/09/2014,510,158144.91714
02/09/2014,540,156410.68238
02/09/2014,570,154143.21833
02/09/2014,600,154783.48986
02/09/2014,630,157216.61836
02/09/2014,660,156033.94683
02/09/2014,690,156164.02049
02/09/2014,720,153218.55286
02/09/2014,750,153912.08946
02/09/2014,780,152838.58392
02/09/2014,810,149359.66468
02/09/2014,840,147632.01168
02/09/2014,870,144746.56781
02/09/2014,900,140712.02806
02/09/2014,930,138501.27033
02/09/2014,960,136019.08323
02/09/2014,990,132636.37202
02/09/2014,1020,131514.7895
02/09/2014,1050,128562.53153
02/09/2014,1080,127346.21478
02/09/2014,1110,124553.00397
02/09/2014,1140,121471.44966
02/09/2014,1170,116858.0014
02/09/2014,1200,111617.39628
02/09/2014,1230,110370.95103
02/09/2014,1260,110032.27007
02/09/2014,1290,106621.40643
02/09/2014,1320,104489.08147
03/09/2014,-90,100056.7436
03/09/2014,-60,99078.8508
03/09/2014,-30,99195.481073
03/09/2014,0,97965.734968
03/09/2014,30,96923.533284
03/09/2014,60,96751.072752
03/09/2014,90,96454.585747
03/09/2014,120,96628.81782
03/09/2014,150,99953.765175
03/09/2014,180,102628.24145
03/09/2014,210,107214.38987
03/09/2014,240,112618.95399
03/09/2014,270,124645.47059
03/09/2014,300,129415.21753
03/09/2014,330,136458.95379
03/09/2014,360,141079.45993
03/09/2014,390,146509.79
03/09/2014,420,148920.41975
03/09/2014,450,152440.01632
03/09/2014,480,153320.24229
03/09/2014,510,153439.87608
03/09/2014,540,152953.38764
03/09/2014,570,151685.12789
03/09/2014,600,151845.14936
03/09/2014,630,154053.29148
03/09/2014,660,153124.74902
03/09/2014,690,153325.46459
03/09/2014,720,149883.00388
03/09/2014,750,151052.58882
03/09/2014,780,150313.23847
03/09/2014,810,148861.50689
03/09/2014,840,146291.2505
03/09/2014,870,143774.06716
03/09/2014,900,139778.71989
03/09/2014,930,138287.36758
03/09/2014,960,136164.29005
03/09/2014,990,132293.25561
03/09/2014,1020,132428.9874
03/09/2014,1050,129135.98505
03/09/2014,1080,127726.87792
03/09/2014,1110,125194.39872
03/09/2014,1140,122184.63045
03/09/2014,1170,117415.106
03/09/2014,1200,111800.02986
03/09/2014,1230,111783.19659
03/09/2014,1260,110294.7431
03/09/2014,1290,106828.67599
03/09/2014,1320,103211.19588
04/09/2014,-90,100447.67781
04/09/2014,-60,99786.721013
04/09/2014,-30,99905.835057
04/09/2014,0,99004.815857
04/09/2014,30,98497.960262
04/09/2014,60,99186.5665
04/09/2014,90,98423.515142
04/09/2014,120,97482.970423
04/09/2014,150,101026.58837
04/09/2014,180,103940.75738
04/09/2014,210,107815.45174
04/09/2014,240,114545.97705
04/09/2014,270,125898.94818
04/09/2014,300,130577.89307
04/09/2014,330,137192.04979
04/09/2014,360,142822.3602
04/09/2014,390,147997.13991
04/09/2014,420,150001.61326
04/09/2014,450,153377.88034
04/09/2014,480,154934.02147
04/09/2014,510,154781.61682
04/09/2014,540,157084.43093
04/09/2014,570,156021.78438
04/09/2014,600,156914.88933
04/09/2014,630,159196.94702
04/09/2014,660,161113.69157
04/09/2014,690,160089.78239
04/09/2014,720,158140.04134
04/09/2014,750,158432.39495
04/09/2014,780,158814.03818
04/09/2014,810,157012.68889
04/09/2014,840,154307.63512
04/09/2014,870,150973.57475
04/09/2014,900,146403.87209
04/09/2014,930,145805.11001
04/09/2014,960,142266.70389
04/09/2014,990,140311.80046
04/09/2014,1020,137454.04581
04/09/2014,1050,133457.89637
04/09/2014,1080,133171.78171
04/09/2014,1110,130742.95779
04/09/2014,1140,127255.88502
04/09/2014,1170,121321.04934
04/09/2014,1200,115598.82375
04/09/2014,1230,114418.64249
04/09/2014,1260,112740.66605
04/09/2014,1290,110709.77056
04/09/2014,1320,108122.48066
05/09/2014,-90,102733.65272
05/09/2014,-60,99792.358409
05/09/2014,-30,99849.104266
05/09/2014,0,99213.981674
05/09/2014,30,98623.701185
05/09/2014,60,97785.150272
05/09/2014,90,97930.663506
05/09/2014,120,97185.454974
05/09/2014,150,99815.236573
05/09/2014,180,102094.62254
05/09/2014,210,107210.39909
05/09/2014,240,112660.33445
05/09/2014,270,123006.5693
05/09/2014,300,128228.22037
05/09/2014,330,135260.25135
05/09/2014,360,138824.24433
05/09/2014,390,145121.18836
05/09/2014,420,145032.96455
05/09/2014,450,151407.29241
05/09/2014,480,153205.36731
05/09/2014,510,151621.11902
05/09/2014,540,152605.06546
05/09/2014,570,152615.25508
05/09/2014,600,153820.54949
05/09/2014,630,156601.83269
05/09/2014,660,155770.06739
05/09/2014,690,156346.80989
05/09/2014,720,152356.85449
05/09/2014,750,153060.53047
05/09/2014,780,152167.46748
05/09/2014,810,150253.01317
05/09/2014,840,148303.63878
05/09/2014,870,144052.5804
05/09/2014,900,141360.39229
05/09/2014,930,139351.05652
05/09/2014,960,138327.96523
05/09/2014,990,134867.23714
05/09/2014,1020,130876.23381
05/09/2014,1050,127944.31507
05/09/2014,1080,127568.24305
05/09/2014,1110,124800.07917
05/09/2014,1140,120447.97195
05/09/2014,1170,114670.6161
05/09/2014,1200,109919.99155
05/09/2014,1230,109550.35498
05/09/2014,1260,109386.27833
05/09/2014,1290,107247.97596
05/09/2014,1320,104572.20155
06/09/2014,-90,103433.36339
06/09/2014,-60,101905.88264
06/09/2014,-30,102284.08677
06/09/2014,0,100511.4438
06/09/2014,30,100469.40053
06/09/2014,60,99878.539763
06/09/2014,90,99735.769578
06/09/2014,120,98480.081103
06/09/2014,150,101185.56016
06/09/2014,180,102566.60854
06/09/2014,210,103666.05464
06/09/2014,240,102588.79785
06/09/2014,270,103367.2855
06/09/2014,300,103965.24885
06/09/2014,330,106476.7208
06/09/2014,360,107169.7149
06/09/2014,390,109770.47175
06/09/2014,420,108857.84978
06/09/2014,450,111655.21342
06/09/2014,480,113332.91876
06/09/2014,510,112321.85165
06/09/2014,540,112726.86359
06/09/2014,570,111274.47454
06/09/2014,600,112906.78443
06/09/2014,630,113752.82569
06/09/2014,660,113796.74755
06/09/2014,690,113305.21026
06/09/2014,720,111800.87437
06/09/2014,750,113869.83188
06/09/2014,780,112244.96617
06/09/2014,810,111507.40861
06/09/2014,840,111510.70261
06/09/2014,870,109586.05793
06/09/2014,900,109106.24938
06/09/2014,930,108757.86372
06/09/2014,960,109165.421
06/09/2014,990,107580.82488
06/09/2014,1020,107558.69535
06/09/2014,1050,106327.16522
06/09/2014,1080,107118.86642
06/09/2014,1110,106312.32171
06/09/2014,1140,105177.46945
06/09/2014,1170,100691.86777
06/09/2014,1200,96529.761081
06/09/2014,1230,97506.67115
06/09/2014,1260,96771.50703
06/09/2014,1290,94329.158441
06/09/2014,1320,91558.44977
07/09/2014,-90,86790.315551
07/09/2014,-60,85805.439378
07/09/2014,-30,86364.354811
07/09/2014,0,86062.857703
07/09/2014,30,85310.377222
07/09/2014,60,85028.269172
07/09/2014,90,85052.192186
07/09/2014,120,84380.318021
07/09/2014,150,87196.36086
07/09/2014,180,88017.113454
07/09/2014,210,89945.981307
07/09/2014,240,89682.868484
07/09/2014,270,90950.970729
07/09/2014,300,91164.648461
07/09/2014,330,93097.667088
07/09/2014,360,94214.65609
07/09/2014,390,97045.380314
07/09/2014,420,97932.87541
07/09/2014,450,100000.71056
07/09/2014,480,101845.61529
07/09/2014,510,103247.06343
07/09/2014,540,104107.71936
07/09/2014,570,104159.04026
07/09/2014,600,104473.99507
07/09/2014,630,105129.58624
07/09/2014,660,104707.72905
07/09/2014,690,103639.79042
07/09/2014,720,103787.73521
07/09/2014,750,105953.72078
07/09/2014,780,105259.0074
07/09/2014,810,104895.98994
07/09/2014,840,105512.56544
07/09/2014,870,104629.05624
07/09/2014,900,104018.58685
07/09/2014,930,106019.19986
07/09/2014,960,104840.21734
07/09/2014,990,104968.59665
07/09/2014,1020,104771.9807
07/09/2014,1050,104953.64697
07/09/2014,1080,106028.32565
07/09/2014,1110,105723.93688
07/09/2014,1140,103086.9819
07/09/2014,1170,98661.612972
07/09/2014,1200,94610.093508
07/09/2014,1230,89067.079584
07/09/2014,1260,85731.636104
07/09/2014,1290,82250.412493
07/09/2014,1320,79046.49568
08/09/2014,-90,78656.805892
08/09/2014,-60,78347.085256
08/09/2014,-30,78548.285458
08/09/2014,0,77845.366802
08/09/2014,30,77966.095092
08/09/2014,60,78517.599639
08/09/2014,90,82271.365276
08/09/2014,120,82501.58455
08/09/2014,150,85036.899783
08/09/2014,180,88742.925859
08/09/2014,210,95966.332812
08/09/2014,240,106062.53303
08/09/2014,270,121735.84306
08/09/2014,300,127283.76223
08/09/2014,330,134544.37077
08/09/2014,360,138884.91021
08/09/2014,390,145006.44396
08/09/2014,420,146814.14564
08/09/2014,450,150693.14492
08/09/2014,480,152090.61205
08/09/2014,510,151329.23967
08/09/2014,540,152956.39504
08/09/2014,570,152585.8365
08/09/2014,600,155806.01244
08/09/2014,630,158368.13187
08/09/2014,660,159164.56508
08/09/2014,690,157652.54477
08/09/2014,720,156779.18547
08/09/2014,750,157608.68403
08/09/2014,780,157645.16199
08/09/2014,810,155302.58546
