merged.DateUTC,merged.Temperature_F,decom.time.series....trend..
2013-12-21,28.4,115268.785030169
2013-12-21,29,114730.18405917
2013-12-21,26.6,114191.583088171
2013-12-21,29,113652.982117172
2013-12-21,28.4,113114.381146173
2013-12-21,27,112575.780175174
2013-12-21,26.6,112037.179204176
2013-12-21,25,111474.830725918
2013-12-21,26.6,110912.482247661
2013-12-21,25,110350.133769403
2013-12-21,26.6,109787.785291146
2013-12-21,29,109225.436812888
2013-12-21,30.2,108663.088334631
2013-12-21,31,108100.739856373
2013-12-21,30.2,107538.391378116
2013-12-21,29,106976.042899858
2013-12-21,30.2,106413.694421601
2013-12-21,30.2,105851.345943344
2013-12-21,30.2,105288.997465086
2013-12-21,31,104726.648986829
2013-12-21,32,104164.300508571
2013-12-21,30.2,103601.952030314
2013-12-21,32,103159.411239256
2013-12-21,31,102716.870448199
2013-12-21,30.2,102274.329657141
2013-12-21,30,101831.788866084
2013-12-21,30.2,101389.248075026
2013-12-21,30,100946.707283969
2013-12-21,30.2,100504.166492911
2013-12-21,31,100061.625701854
2013-12-21,32,99619.0849107964
2013-12-21,32,99176.544119739
2013-12-21,33.8,98734.0033286815
2013-12-21,33,98291.462537624
2013-12-21,33.8,97848.9217465665
2013-12-21,34,97406.380955509
2013-12-21,33.8,96963.8401644516
2013-12-21,34,96755.89967972
2013-12-21,33.8,96547.9591949884
2013-12-21,34,96340.0187102568
2013-12-21,33.8,96132.0782255252
2013-12-21,34,95924.1377407936
2013-12-21,33.8,95716.197256062
2013-12-22,34,95508.2567713304
2013-12-22,33.8,95300.3162865989
2013-12-22,34,95092.3758018673
2013-12-22,33.8,94884.4353171357
2013-12-22,34,94676.4948324041
2013-12-22,33.8,94468.5543476725
2013-12-22,35,94260.6138629409
2013-12-22,35.6,94052.6733782093
2013-12-22,34,93844.7328934777
2013-12-22,33.8,93810.3372977733
2013-12-22,34,93775.941702069
2013-12-22,33.8,93741.5461063646
2013-12-22,34,93707.1505106602
2013-12-22,33.8,93672.7549149558
2013-12-22,34,93638.3593192514
2013-12-22,33.8,93603.963723547
2013-12-22,34,93569.5681278426
2013-12-22,33.8,93535.1725321382
2013-12-22,34,93500.7769364338
2013-12-22,33.8,93466.3813407295
2013-12-22,34,93431.9857450251
2013-12-22,33.8,93397.5901493207
2013-12-22,35,93363.1945536163
2013-12-22,33.8,93328.7989579119
2013-12-22,35,93332.2422950905
2013-12-22,35.6,93335.6856322692
2013-12-22,35,93339.1289694478
2013-12-22,35.6,93342.5723066265
2013-12-22,35,93346.0156438051
2013-12-22,33.8,93349.4589809837
2013-12-22,34,93352.9023181624
2013-12-22,33.8,93356.345655341
2013-12-22,34,93359.7889925197
2013-12-22,33.8,93363.2323296983
2013-12-22,34,93366.675666877
2013-12-22,33.8,93370.1190040556
2013-12-22,34,93373.5623412342
2013-12-22,33.8,93377.0056784129
2013-12-22,33.8,93380.4490155915
2013-12-22,33.8,93362.4022375736
2013-12-22,34,93344.3554595557
2013-12-22,33.8,93326.3086815378
2013-12-22,34,93308.26190352
2013-12-22,33.8,93290.2151255021
2013-12-22,34,93272.1683474842
2013-12-22,33.8,93254.1215694663
2013-12-22,34,93236.0747914484
2013-12-22,33.8,93218.0280134305
2013-12-23,34,93199.9812354126
2013-12-23,33.8,93181.9344573947
2013-12-23,34,93163.8876793768
2013-12-23,33.8,93145.8409013589
2013-12-23,34,93127.794123341
2013-12-23,33.8,93109.7473453232
2013-12-23,34,93031.9130211156
2013-12-23,33.8,92954.078696908
2013-12-23,35,92876.2443727005
2013-12-23,33.8,92798.4100484929
2013-12-23,35,92720.5757242854
2013-12-23,35.6,92642.7414000778
2013-12-23,35,92564.9070758702
2013-12-23,35.6,92487.0727516627
2013-12-23,35,92409.2384274551
2013-12-23,35.6,92331.4041032476
2013-12-23,35,92253.56977904
2013-12-23,35.6,92175.7354548325
2013-12-23,36,92097.9011306249
2013-12-23,35.6,92020.0668064174
2013-12-23,36,91942.2324822098
2013-12-23,37.4,91746.6034730211
2013-12-23,37,91550.9744638324
2013-12-23,37.4,91355.3454546437
2013-12-23,37,91159.716445455
2013-12-23,37.4,90964.0874362663
2013-12-23,38,90768.4584270776
2013-12-23,37.4,90572.8294178889
2013-12-23,38,90377.2004087002
2013-12-23,37.4,90181.5713995115
2013-12-23,37,89985.9423903228
2013-12-23,37.4,89790.3133811341
2013-12-23,37,89594.6843719454
2013-12-23,37.4,89399.0553627567
2013-12-23,37,89203.426353568
2013-12-23,37.4,89007.7973443793
2013-12-23,37,88735.2151477786
2013-12-23,37.4,88462.6329511778
2013-12-23,37,88190.0507545771
2013-12-23,37.4,87917.4685579763
2013-12-23,37,87644.8863613756
2013-12-23,37.4,87372.3041647748
2013-12-23,37,87099.721968174
2013-12-23,37.4,86827.1397715733
2013-12-23,37,86554.5575749725
2013-12-23,37.4,86281.9753783717
2013-12-23,36,86009.393181771
2013-12-23,35.6,85736.8109851702
2013-12-24,35,85464.2287885695
2013-12-24,35.6,85191.6465919687
2013-12-24,35,84919.064395368
2013-12-24,35.6,84611.5989491312
2013-12-24,35,84304.1335028944
2013-12-24,35.6,83996.6680566576
2013-12-24,36,83689.2026104208
2013-12-24,37.4,83381.737164184
2013-12-24,37,83074.2717179472
2013-12-24,37.4,82766.8062717104
2013-12-24,38,82459.3408254736
2013-12-24,37.4,82151.8753792369
2013-12-24,38,81844.4099330001
2013-12-24,37.4,81536.9444867633
2013-12-24,38,81229.4790405265
2013-12-24,37.4,80922.0135942897
2013-12-24,38,80614.5481480529
2013-12-24,39.2,80307.0827018161
2013-12-24,41,79971.5798883072
2013-12-24,42.8,79636.0770747983
2013-12-24,44,79300.5742612895
2013-12-24,44.6,78965.0714477806
2013-12-24,47,78629.5686342717
2013-12-24,46.4,78294.0658207628
2013-12-24,47,77958.5630072539
2013-12-24,48.2,77623.0601937451
2013-12-24,49,77287.5573802362
2013-12-24,50,76952.0545667273
2013-12-24,52,76616.5517532184
2013-12-24,50,76281.0489397096
2013-12-24,44,75945.5461262007
2013-12-24,42.8,75610.0433126918
2013-12-24,42,75274.5404991829
2013-12-24,42.8,75039.0141937327
2013-12-24,42,74803.4878882824
2013-12-24,41,74567.9615828321
2013-12-24,41,74332.4352773819
2013-12-24,39.2,74096.9089719316
2013-12-24,41,73861.3826664814
2013-12-24,48.2,73625.8563610311
2013-12-24,47,73390.3300555808
2013-12-24,46.4,73154.8037501306
2013-12-24,47,72919.2774446803
2013-12-24,48.2,72683.7511392301
2013-12-24,48,72448.2248337798
2013-12-24,48.2,72212.6985283296
2013-12-24,48,71977.1722228793
2013-12-24,48.2,71741.645917429
2013-12-25,48,71675.7089127373
2013-12-25,46.4,71609.7719080456
2013-12-25,47,71543.8349033539
2013-12-25,46.4,71477.8978986622
2013-12-25,47,71411.9608939705
2013-12-25,46.4,71346.0238892788
2013-12-25,46,71280.0868845871
2013-12-25,46.4,71214.1498798954
2013-12-25,47,71148.2128752037
2013-12-25,46.4,71082.2758705121
2013-12-25,46,71016.3388658203
2013-12-25,46.4,70950.4018611286
2013-12-25,46,70884.4648564369
2013-12-25,46.4,70818.5278517453
2013-12-25,47,70752.5908470536
2013-12-25,48.2,70776.6901555219
2013-12-25,48,70800.7894639902
2013-12-25,48.2,70824.8887724586
2013-12-25,48,70848.9880809269
2013-12-25,50,70873.0873893953
2013-12-25,50,70897.1866978636
2013-12-25,51.8,70921.286006332
2013-12-25,53,70945.3853148003
2013-12-25,53.6,70969.4846232686
2013-12-25,56,70993.583931737
2013-12-25,55.4,71017.6832402053
2013-12-25,55,71041.7825486737
2013-12-25,55.4,71065.881857142
2013-12-25,55,71089.9811656104
2013-12-25,55.4,71114.0804740787
2013-12-25,55,71169.215174845
2013-12-25,53.6,71224.3498756114
2013-12-25,54,71279.4845763777
2013-12-25,53.6,71334.619277144
2013-12-25,54,71389.7539779103
2013-12-25,53.6,71444.8886786767
2013-12-25,53,71500.023379443
2013-12-25,53.6,71555.1580802093
2013-12-25,53,71610.2927809757
2013-12-25,53.6,71665.427481742
2013-12-25,53,71720.5621825083
2013-12-25,51.8,71775.6968832746
2013-12-25,52,71830.831584041
2013-12-25,51.8,71885.9662848073
2013-12-25,51,71941.1009855736
2013-12-25,51.8,72075.5117073534
2013-12-25,52,72209.9224291332
2013-12-25,51.8,72344.333150913
2013-12-26,52,72478.7438726928
2013-12-26,51.8,72613.1545944725
2013-12-26,51,72747.5653162523
2013-12-26,50,72881.9760380321
2013-12-26,51.8,73016.3867598119
2013-12-26,50,73150.7974815917
2013-12-26,48,73285.2082033715
2013-12-26,46.4,73419.6189251512
2013-12-26,47,73554.029646931
2013-12-26,46.4,73688.4403687108
2013-12-26,46,73822.8510904906
2013-12-26,46.4,73957.2618122704
2013-12-26,45,74198.7266219698
2013-12-26,44.6,74440.1914316692
2013-12-26,45,74681.6562413687
2013-12-26,46.4,74923.1210510681
2013-12-26,45,75164.5858607676
2013-12-26,44.6,75406.050670467
2013-12-26,44,75647.5154801664
2013-12-26,42.8,75888.9802898659
2013-12-26,42,76130.4450995653
2013-12-26,42.8,76371.9099092647
2013-12-26,43,76613.3747189642
2013-12-26,44.6,76854.8395286636
2013-12-26,44,77096.3043383631
2013-12-26,44.6,77337.7691480625
2013-12-26,44,77579.2339577619
2013-12-26,44.6,77812.9426927088
2013-12-26,44,78046.6514276556
2013-12-26,44.6,78280.3601626024
2013-12-26,44,78514.0688975493
2013-12-26,42.8,78747.7776324961
2013-12-26,44,78981.486367443
2013-12-26,42.8,79215.1951023898
2013-12-26,43,79448.9038373366
2013-12-26,42.8,79682.6125722835
2013-12-26,44,79916.3213072303
2013-12-26,42.8,80150.0300421772
2013-12-26,43,80383.738777124
2013-12-26,42.8,80617.4475120708
2013-12-26,44,80851.1562470177
2013-12-26,42.8,81084.8649819645
2013-12-26,44,81248.7925207128
2013-12-26,44.6,81412.7200594611
2013-12-26,44,81576.6475982095
2013-12-26,44.6,81740.5751369578
2013-12-26,44,81904.5026757061
2013-12-26,44.6,82068.4302144544
2013-12-27,44,82232.3577532027
2013-12-27,44.6,82396.285291951
2013-12-27,45,82560.2128306993
2013-12-27,44.6,82724.1403694477
2013-12-27,44,82888.067908196
2013-12-27,44.6,83051.9954469443
2013-12-27,44,83215.9229856926
2013-12-27,42.8,83379.8505244409
2013-12-27,44,83543.7780631892
2013-12-27,44.6,83657.0419849834
2013-12-27,42.8,83770.3059067776
2013-12-27,42.8,83883.5698285718
2013-12-27,44,83996.833750366
2013-12-27,42.8,84110.0976721602
2013-12-27,44,84223.3615939544
2013-12-27,44.6,84336.6255157486
2013-12-27,44,84449.8894375428
2013-12-27,44.6,84563.153359337
2013-12-27,44,84676.4172811312
2013-12-27,44.6,84789.6812029253
2013-12-27,45,84902.9451247196
2013-12-27,46.4,85016.2090465137
2013-12-27,46,85129.4729683079
2013-12-27,46.4,85242.7368901021
2013-12-27,47,85291.9182214848
2013-12-27,48.2,85341.0995528674
2013-12-27,49,85390.2808842501
2013-12-27,50,85439.4622156327
2013-12-27,47,85488.6435470154
2013-12-27,46.4,85537.824878398
2013-12-27,45,85587.0062097807
2013-12-27,42.8,85636.1875411633
2013-12-27,41,85685.368872546
2013-12-27,39.2,85734.5502039286
2013-12-27,39,85783.7315353113
2013-12-27,39.2,85832.9128666939
2013-12-27,38,85882.0941980766
2013-12-27,37.4,85931.2755294592
2013-12-27,37,85980.4568608419
2013-12-27,37.4,85951.6532520261
2013-12-27,35,85922.8496432103
2013-12-27,33.8,85894.0460343946
2013-12-27,35,85865.2424255788
2013-12-27,35.6,85836.438816763
2013-12-27,33,85807.6352079472
2013-12-27,33.8,85778.8315991315
2013-12-27,34,85750.0279903157
2013-12-27,32,85721.2243814999
2013-12-28,33,85692.4207726841
2013-12-28,33.8,85663.6171638684
2013-12-28,36,85634.8135550526
2013-12-28,35.6,85606.0099462368
2013-12-28,35,85577.206337421
2013-12-28,35.6,85548.4027286053
2013-12-28,36,85451.2050368477
2013-12-28,37.4,85354.0073450901
2013-12-28,37,85256.8096533325
2013-12-28,37.4,85159.611961575
2013-12-28,38,85062.4142698174
2013-12-28,37.4,84965.2165780598
2013-12-28,38,84868.0188863022
2013-12-28,37.4,84770.8211945447
2013-12-28,37,84673.6235027871
2013-12-28,37.4,84576.4258110295
2013-12-28,38,84479.2281192719
2013-12-28,39.2,84382.0304275144
2013-12-28,39,84284.8327357568
2013-12-28,41,84187.6350439992
2013-12-28,42,84090.4373522416
2013-12-28,42.8,83968.9048177957
2013-12-28,43,83847.3722833498
2013-12-28,44.6,83725.8397489038
2013-12-28,45,83604.3072144579
2013-12-28,46.4,83482.774680012
2013-12-28,48,83361.242145566
2013-12-28,50,83239.7096111201
2013-12-28,50,83118.1770766742
2013-12-28,48.2,82996.6445422282
2013-12-28,45,82875.1120077823
2013-12-28,44.6,82753.5794733364
2013-12-28,42,82632.0469388904
2013-12-28,41,82510.5144044445
2013-12-28,40,82388.9818699986
2013-12-28,39.2,82267.4493355526
2013-12-28,40,82219.7893700513
2013-12-28,41,82172.1294045499
2013-12-28,41,82124.4694390485
2013-12-28,39.2,82076.8094735471
2013-12-28,41,82029.1495080457
2013-12-28,39.2,81981.4895425444
2013-12-28,42,81933.829577043
2013-12-28,42.8,81886.1696115416
2013-12-28,44,81838.5096460402
2013-12-28,44.6,81790.8496805389
2013-12-28,45,81743.1897150375
2013-12-28,42.8,81695.5297495361
2013-12-29,44,81647.8697840347
2013-12-29,44.6,81600.2098185333
2013-12-29,43,81552.549853032
2013-12-29,41,81631.1237062587
2013-12-29,42,81709.6975594854
2013-12-29,37.4,81788.2714127121
2013-12-29,37,81866.8452659388
2013-12-29,37.4,81945.4191191654
2013-12-29,35,82023.9929723921
2013-12-29,35.6,82102.5668256188
2013-12-29,38,82181.1406788455
2013-12-29,37.4,82259.7145320722
2013-12-29,39,82338.2883852989
2013-12-29,39.2,82416.8622385256
2013-12-29,39,82495.4360917523
2013-12-29,35.6,82574.009944979
2013-12-29,35,82652.5837982057
2013-12-29,37.4,82731.1576514324
2013-12-29,42,82869.3619366551
2013-12-29,42.8,83007.5662218777
2013-12-29,42.8,83145.7705071004
2013-12-29,46.4,83283.974792323
2013-12-29,47,83422.1790775457
2013-12-29,48.2,83560.3833627684
2013-12-29,47,83698.5876479911
2013-12-29,48.2,83836.7919332137
2013-12-29,48.2,83974.9962184364
2013-12-29,46.4,84113.2005036591
2013-12-29,47,84251.4047888817
2013-12-29,46.4,84389.6090741044
2013-12-29,46,84527.8133593271
2013-12-29,46.4,84666.0176445497
2013-12-29,45,84804.2219297724
2013-12-29,44.6,84922.6593238437
2013-12-29,46.4,85041.0967179149
2013-12-29,46.4,85159.5341119862
2013-12-29,45,85277.9715060575
2013-12-29,44.6,85396.4089001288
2013-12-29,45,85514.8462942
2013-12-29,44.6,85633.2836882713
2013-12-29,46,85751.7210823426
2013-12-29,44.6,85870.1584764138
2013-12-29,46,85988.5958704851
2013-12-29,44.6,86107.0332645564
2013-12-29,45,86225.4706586276
2013-12-29,44.6,86343.9080526989
2013-12-29,44.6,86462.3454467702
2013-12-29,44.6,86580.7828408415
2013-12-30,45,86698.9230250278
2013-12-30,44.6,86817.0632092141
2013-12-30,44,86935.2033934005
2013-12-30,42.8,87053.3435775868
2013-12-30,43,87171.4837617731
2013-12-30,42.8,87289.6239459594
2013-12-30,42,87407.7641301458
2013-12-30,42.8,87525.9043143321
2013-12-30,42,87644.0444985184
2013-12-30,42.8,87762.1846827048
2013-12-30,44,87880.3248668911
2013-12-30,41,87998.4650510774
2013-12-30,41,88116.6052352637
2013-12-30,41,88234.7454194501
2013-12-30,40,88352.8856036364
2013-12-30,39.2,88437.7734879988
2013-12-30,39,88522.6613723613
2013-12-30,41,88607.5492567237
2013-12-30,44,88692.4371410861
2013-12-30,44.6,88777.3250254486
2013-12-30,46,88862.212909811
2013-12-30,46.4,88947.1007941734
2013-12-30,47,89031.9886785359
2013-12-30,48.2,89116.8765628983
2013-12-30,48,89201.7644472607
2013-12-30,46.4,89286.6523316231
2013-12-30,45,89371.5402159856
2013-12-30,44.6,89456.428100348
2013-12-30,45,89541.3159847104
2013-12-30,42.8,89626.2038690729
2013-12-30,43,89609.9423711522
2013-12-30,41,89593.6808732315
2013-12-30,42,89577.4193753108
2013-12-30,41,89561.1578773901
2013-12-30,41,89544.8963794694
2013-12-30,39.2,89528.6348815487
2013-12-30,41,89512.373383628
2013-12-30,41,89496.1118857073
2013-12-30,39,89479.8503877866
2013-12-30,39.2,89463.5888898659
2013-12-30,38,89447.3273919452
2013-12-30,37.4,89431.0658940245
2013-12-30,37,89414.8043961038
2013-12-30,37.4,89398.5428981831
2013-12-30,36,89382.2814002624
2013-12-30,37.4,89275.5509767957
2013-12-30,37,89168.8205533289
2013-12-30,35.6,89062.0901298621
2013-12-31,37,88955.3597063954
2013-12-31,37.4,88848.6292829286
2013-12-31,37,88741.8988594619
2013-12-31,37.4,88635.1684359951
2013-12-31,38,88528.4380125283
2013-12-31,39.2,88421.7075890616
2013-12-31,38,88314.9771655948
2013-12-31,37.4,88208.2467421281
2013-12-31,38,88101.5163186613
2013-12-31,39.2,87994.7858951945
2013-12-31,38,87888.0554717278
2013-12-31,37.4,87781.325048261
2013-12-31,38,87591.0614172478
2013-12-31,37.4,87400.7977862347
2013-12-31,38,87210.5341552215
2013-12-31,39.2,87020.2705242083
2013-12-31,39,86830.0068931951
2013-12-31,39.2,86639.7432621819
2013-12-31,40,86449.4796311688
2013-12-31,39.2,86259.2160001556
2013-12-31,39,86068.9523691424
2013-12-31,39.2,85878.6887381292
2013-12-31,40,85688.4251071161
2013-12-31,41,85498.1614761029
2013-12-31,40,85307.8978450897
2013-12-31,41,85117.6342140765
2013-12-31,41,84927.3705830633
2013-12-31,41,84721.5546724366
2013-12-31,40,84515.7387618099
2013-12-31,41,84309.9228511832
2013-12-31,40,84104.1069405565
2013-12-31,39.2,83898.2910299298
2013-12-31,40,83692.4751193031
2013-12-31,39.2,83486.6592086764
2013-12-31,39,83280.8432980497
2013-12-31,37.4,83075.027387423
2013-12-31,37,82869.2114767963
2013-12-31,37.4,82663.3955661696
2013-12-31,38,82457.5796555429
2013-12-31,37.4,82251.7637449162
2013-12-31,38,82045.9478342895
2013-12-31,37.4,81840.1319236628
2013-12-31,38,81745.5196358701
2013-12-31,37.4,81650.9073480774
2013-12-31,38,81556.2950602847
2013-12-31,37.4,81461.6827724921
2013-12-31,38,81367.0704846994
2013-12-31,39.2,81272.4581969067
2014-01-01,39,81177.845909114
2014-01-01,39.2,81083.2336213213
2014-01-01,39,80988.6213335287
2014-01-01,39.2,80894.009045736
2014-01-01,39,80799.3967579433
2014-01-01,39.2,80704.7844701506
2014-01-01,38,80610.1721823579
2014-01-01,37.4,80515.5598945653
2014-01-01,38,80420.9476067726
2014-01-01,37.4,80508.8412737046
2014-01-01,38,80596.7349406367
2014-01-01,37.4,80684.6286075688
2014-01-01,37,80772.5222745008
2014-01-01,37.4,80860.4159414329
2014-01-01,36,80948.3096083649
2014-01-01,37.4,81036.203275297
2014-01-01,36,81124.0969422291
2014-01-01,37.4,81211.9906091611
2014-01-01,37,81299.8842760932
2014-01-01,37.4,81387.7779430252
2014-01-01,37,81475.6716099573
2014-01-01,37.4,81563.5652768893
2014-01-01,37,81651.4589438214
2014-01-01,37.4,81739.3526107534
2014-01-01,38,81934.5550262335
2014-01-01,37.4,82129.7574417136
2014-01-01,38,82324.9598571937
2014-01-01,39.2,82520.1622726738
2014-01-01,38,82715.3646881539
2014-01-01,39.2,82910.567103634
2014-01-01,38,83105.7695191141
2014-01-01,37.4,83300.9719345942
2014-01-01,38,83496.1743500743
2014-01-01,37.4,83691.3767655544
2014-01-01,38,83886.5791810345
2014-01-01,37.4,84081.7815965146
2014-01-01,38,84276.9840119947
2014-01-01,37.4,84472.1864274748
2014-01-01,38,84667.3888429549
2014-01-01,37.4,84887.0311685358
2014-01-01,37,85106.6734941168
2014-01-01,37.4,85326.3158196978
2014-01-01,37,85545.9581452788
2014-01-01,37.4,85765.6004708598
2014-01-01,37,85985.2427964408
2014-01-01,37.4,86204.8851220218
2014-01-01,37,86424.5274476028
2014-01-01,37.4,86644.1697731837
2014-01-02,37,86863.8120987647
2014-01-02,37.4,87083.4544243457
2014-01-02,37,87303.0967499267
2014-01-02,37.4,87522.7390755077
2014-01-02,37.4,87742.3814010887
2014-01-02,37.4,87962.0237266697
2014-01-02,38,88237.5824304046
2014-01-02,37.4,88513.1411341395
2014-01-02,38,88788.6998378744
2014-01-02,37.4,89064.2585416093
2014-01-02,38,89339.8172453442
2014-01-02,37.4,89615.3759490791
2014-01-02,37,89890.9346528141
2014-01-02,37.4,90166.493356549
2014-01-02,37,90442.0520602839
