datetime,time,load,load_h1,day,holiday,season,sun,temperature,pressure,wind,humidity,rainfall
2014-07-24 11:15:00,675,129495.5577,129631.29067,4,0,2,360,233,9953,44,53,0
2014-07-24 11:30:00,690,130446.52979,129495.5577,4,0,2,360,233,9953,44,53,0
2014-07-24 11:45:00,705,129873.6718,130446.52979,4,0,2,360,233,9953,44,53,0
2014-07-24 12:00:00,720,129601.99691,129873.6718,4,0,2,555,245,9951,42,49,0
2014-07-24 12:15:00,735,130248.26606,129601.99691,4,0,2,555,245,9951,42,49,0
2014-07-24 12:30:00,750,130154.15285,130248.26606,4,0,2,555,245,9951,42,49,0
2014-07-24 12:45:00,765,129766.73622,130154.15285,4,0,2,555,245,9951,42,49,0
2014-07-24 13:00:00,780,129307.67001,129766.73622,4,0,2,497,255,9949,42,44,0
2014-07-24 13:15:00,795,128776.78627,129307.67001,4,0,2,497,255,9949,42,44,0
2014-07-24 13:30:00,810,128493.46129,128776.78627,4,0,2,497,255,9949,42,44,0
2014-07-24 13:45:00,825,128256.8273,128493.46129,4,0,2,497,255,9949,42,44,0
2014-07-24 14:00:00,840,128048.41396,128256.8273,4,0,2,257,251,9949,34,46,0
2014-07-24 14:15:00,855,126987.7054,128048.41396,4,0,2,257,251,9949,34,46,0
2014-07-24 14:30:00,870,126310.72766,126987.7054,4,0,2,257,251,9949,34,46,0
2014-07-24 14:45:00,885,124906.02084,126310.72766,4,0,2,257,251,9949,34,46,0
2014-07-24 15:00:00,900,124196.53333,124906.02084,4,0,2,248,248,9949,37,48,0
2014-07-24 15:15:00,915,123174.07352,124196.53333,4,0,2,248,248,9949,37,48,0
2014-07-24 15:30:00,930,121568.90204,123174.07352,4,0,2,248,248,9949,37,48,0
2014-07-24 15:45:00,945,120469.64393,121568.90204,4,0,2,248,248,9949,37,48,0
2014-07-24 16:00:00,960,119106.52323,120469.64393,4,0,2,427,255,9948,28,43,0
2014-07-24 16:15:00,975,117898.74809,119106.52323,4,0,2,427,255,9948,28,43,0
2014-07-24 16:30:00,990,115534.69506,117898.74809,4,0,2,427,255,9948,28,43,0
2014-07-24 16:45:00,1005,114548.30359,115534.69506,4,0,2,427,255,9948,28,43,0
2014-07-24 17:00:00,1020,113145.80487,114548.30359,4,0,2,475,253,9949,22,44,0
2014-07-24 17:15:00,1035,112540.18669,113145.80487,4,0,2,475,253,9949,22,44,0
2014-07-24 17:30:00,1050,111235.89351,112540.18669,4,0,2,475,253,9949,22,44,0
2014-07-24 17:45:00,1065,110083.25964,111235.89351,4,0,2,475,253,9949,22,44,0
2014-07-24 18:00:00,1080,109121.12104,110083.25964,4,0,2,118,247,9950,21,48,0
2014-07-24 18:15:00,1095,107524.0052,109121.12104,4,0,2,118,247,9950,21,48,0
2014-07-24 18:30:00,1110,106840.20249,107524.0052,4,0,2,118,247,9950,21,48,0
2014-07-24 18:45:00,1125,105394.12665,106840.20249,4,0,2,118,247,9950,21,48,0
2014-07-24 19:00:00,1140,103936.06477,105394.12665,4,0,2,0,225,9955,23,59,0
2014-07-24 19:15:00,1155,101777.02249,103936.06477,4,0,2,0,225,9955,23,59,0
2014-07-24 19:30:00,1170,101752.28289,101777.02249,4,0,2,0,225,9955,23,59,0
2014-07-24 19:45:00,1185,100840.02419,101752.28289,4,0,2,0,225,9955,23,59,0
2014-07-24 20:00:00,1200,98584.406776,100840.02419,4,0,2,0,211,9959,15,65,0
2014-07-24 20:15:00,1215,96755.060455,98584.406776,4,0,2,0,211,9959,15,65,0
2014-07-24 20:30:00,1230,96081.991367,96755.060455,4,0,2,0,211,9959,15,65,0
2014-07-24 20:45:00,1245,95758.68987,96081.991367,4,0,2,0,211,9959,15,65,0
2014-07-24 21:00:00,1260,93003.533356,95758.68987,4,0,2,0,202,9963,4,71,0
2014-07-24 21:15:00,1275,90967.74306,93003.533356,4,0,2,0,202,9963,4,71,0
2014-07-24 21:30:00,1290,89607.785736,90967.74306,4,0,2,0,202,9963,4,71,0
2014-07-24 21:45:00,1305,87634.875784,89607.785736,4,0,2,0,202,9963,4,71,0
2014-07-24 22:00:00,1320,85645.145313,87634.875784,4,0,2,0,197,9967,4,73,0
2014-07-24 22:15:00,1335,84337.699957,85645.145313,4,0,2,0,197,9967,4,73,0
2014-07-24 22:30:00,1350,83386.826541,84337.699957,4,0,2,0,197,9967,4,73,0
2014-07-24 22:45:00,1365,83054.879786,83386.826541,4,0,2,0,197,9967,4,73,0
2014-07-24 23:00:00,1380,81431.225478,83054.879786,4,0,2,0,187,9969,7,77,0
2014-07-24 23:15:00,1395,79530.014267,81431.225478,4,0,2,0,187,9969,7,77,0
2014-07-24 23:30:00,1410,77881.726179,79530.014267,4,0,2,0,187,9969,7,77,0
2014-07-24 23:45:00,1425,78077.956825,77881.726179,4,0,2,0,187,9969,7,77,0
2014-07-25 00:00:00,0,75590.619159,78077.956825,5,0,2,0,170,9968,14,82,0
2014-07-25 00:15:00,15,74227.536607,75590.619159,5,0,2,0,170,9968,14,82,0
2014-07-25 00:30:00,30,73953.504518,74227.536607,5,0,2,0,170,9968,14,82,0
2014-07-25 00:45:00,45,73294.164471,73953.504518,5,0,2,0,170,9968,14,82,0
2014-07-25 01:00:00,60,72603.325134,73294.164471,5,0,2,0,165,9968,13,82,0
2014-07-25 01:15:00,75,72253.898115,72603.325134,5,0,2,0,165,9968,13,82,0
2014-07-25 01:30:00,90,71959.594371,72253.898115,5,0,2,0,165,9968,13,82,0
2014-07-25 01:45:00,105,71474.905823,71959.594371,5,0,2,0,165,9968,13,82,0
2014-07-25 02:00:00,120,70986.045272,71474.905823,5,0,2,0,161,9966,10,83,0
2014-07-25 02:15:00,135,71129.742295,70986.045272,5,0,2,0,161,9966,10,83,0
2014-07-25 02:30:00,150,71140.597353,71129.742295,5,0,2,0,161,9966,10,83,0
2014-07-25 02:45:00,165,71145.575135,71140.597353,5,0,2,0,161,9966,10,83,0
2014-07-25 03:00:00,180,71131.82709,71145.575135,5,0,2,0,158,9968,7,82,0
2014-07-25 03:15:00,195,71139.181622,71131.82709,5,0,2,0,158,9968,7,82,0
2014-07-25 03:30:00,210,71228.714334,71139.181622,5,0,2,0,158,9968,7,82,0
2014-07-25 03:45:00,225,71337.065837,71228.714334,5,0,2,0,158,9968,7,82,0
2014-07-25 04:00:00,240,72399.948355,71337.065837,5,0,2,0,159,9970,9,83,0
2014-07-25 04:15:00,255,73524.853228,72399.948355,5,0,2,0,159,9970,9,83,0
2014-07-25 04:30:00,270,74474.553123,73524.853228,5,0,2,0,159,9970,9,83,0
2014-07-25 04:45:00,285,75737.257736,74474.553123,5,0,2,0,159,9970,9,83,0
2014-07-25 05:00:00,300,78381.468642,75737.257736,5,0,2,58,167,9975,1,82,0
2014-07-25 05:15:00,315,79348.901469,78381.468642,5,0,2,58,167,9975,1,82,0
2014-07-25 05:30:00,330,81586.06093,79348.901469,5,0,2,58,167,9975,1,82,0
2014-07-25 05:45:00,345,84577.190962,81586.06093,5,0,2,58,167,9975,1,82,0
2014-07-25 06:00:00,360,89714.613153,84577.190962,5,0,2,393,188,9978,7,75,0
2014-07-25 06:15:00,375,92413.630727,89714.613153,5,0,2,393,188,9978,7,75,0
2014-07-25 06:30:00,390,94651.752312,92413.630727,5,0,2,393,188,9978,7,75,0
2014-07-25 06:45:00,405,97012.260823,94651.752312,5,0,2,393,188,9978,7,75,0
2014-07-25 07:00:00,420,101619.86657,97012.260823,5,0,2,580,202,9982,11,74,0
2014-07-25 07:15:00,435,104830.84173,101619.86657,5,0,2,580,202,9982,11,74,0
2014-07-25 07:30:00,450,106997.53601,104830.84173,5,0,2,580,202,9982,11,74,0
2014-07-25 07:45:00,465,108450.512,106997.53601,5,0,2,580,202,9982,11,74,0
2014-07-25 08:00:00,480,111814.15285,108450.512,5,0,2,600,222,9983,5,66,0
2014-07-25 08:15:00,495,115405.57041,111814.15285,5,0,2,600,222,9983,5,66,0
2014-07-25 08:30:00,510,117640.24316,115405.57041,5,0,2,600,222,9983,5,66,0
2014-07-25 08:45:00,525,118702.39346,117640.24316,5,0,2,600,222,9983,5,66,0
2014-07-25 09:00:00,540,120077.94924,118702.39346,5,0,2,600,237,9985,11,59,0
2014-07-25 09:15:00,555,121078.48033,120077.94924,5,0,2,600,237,9985,11,59,0
2014-07-25 09:30:00,570,124151.44996,121078.48033,5,0,2,600,237,9985,11,59,0
2014-07-25 09:45:00,585,125347.78012,124151.44996,5,0,2,600,237,9985,11,59,0
2014-07-25 10:00:00,600,127202.8143,125347.78012,5,0,2,588,245,9989,27,55,0
2014-07-25 10:15:00,615,127408.5874,127202.8143,5,0,2,588,245,9989,27,55,0
2014-07-25 10:30:00,630,127070.14406,127408.5874,5,0,2,588,245,9989,27,55,0
2014-07-25 10:45:00,645,127661.86964,127070.14406,5,0,2,588,245,9989,27,55,0
2014-07-25 11:00:00,660,129356.35705,127661.86964,5,0,2,0,228,9990,42,63,0
2014-07-25 11:15:00,675,128719.34265,129356.35705,5,0,2,0,228,9990,42,63,0
2014-07-25 11:30:00,690,128054.41139,128719.34265,5,0,2,0,228,9990,42,63,0
2014-07-25 11:45:00,705,128378.39672,128054.41139,5,0,2,0,228,9990,42,63,0
2014-07-25 12:00:00,720,128175.49865,128378.39672,5,0,2,285,226,9989,27,67,0
2014-07-25 12:15:00,735,127658.85044,128175.49865,5,0,2,285,226,9989,27,67,0
2014-07-25 12:30:00,750,126359.49132,127658.85044,5,0,2,285,226,9989,27,67,0
2014-07-25 12:45:00,765,125182.53559,126359.49132,5,0,2,285,226,9989,27,67,0
2014-07-25 13:00:00,780,124202.9775,125182.53559,5,0,2,75,241,9988,11,56,0
2014-07-25 13:15:00,795,121891.15947,124202.9775,5,0,2,75,241,9988,11,56,0
2014-07-25 13:30:00,810,122637.36824,121891.15947,5,0,2,75,241,9988,11,56,0
2014-07-25 13:45:00,825,121879.95006,122637.36824,5,0,2,75,241,9988,11,56,0
2014-07-25 14:00:00,840,121153.90536,121879.95006,5,0,2,483,254,9984,6,52,0
2014-07-25 14:15:00,855,120960.32501,121153.90536,5,0,2,483,254,9984,6,52,0
2014-07-25 14:30:00,870,119984.37024,120960.32501,5,0,2,483,254,9984,6,52,0
2014-07-25 14:45:00,885,118741.68079,119984.37024,5,0,2,483,254,9984,6,52,0
2014-07-25 15:00:00,900,118631.94416,118741.68079,5,0,2,538,262,9979,3,48,0
2014-07-25 15:15:00,915,117487.60791,118631.94416,5,0,2,538,262,9979,3,48,0
2014-07-25 15:30:00,930,116705.29358,117487.60791,5,0,2,538,262,9979,3,48,0
2014-07-25 15:45:00,945,115411.93587,116705.29358,5,0,2,538,262,9979,3,48,0
2014-07-25 16:00:00,960,114233.71002,115411.93587,5,0,2,600,268,9975,14,43,0
2014-07-25 16:15:00,975,113146.30962,114233.71002,5,0,2,600,268,9975,14,43,0
2014-07-25 16:30:00,990,112149.65934,113146.30962,5,0,2,600,268,9975,14,43,0
2014-07-25 16:45:00,1005,111711.60975,112149.65934,5,0,2,600,268,9975,14,43,0
2014-07-25 17:00:00,1020,110030.58963,111711.60975,5,0,2,600,264,9976,19,47,0
2014-07-25 17:15:00,1035,108925.76426,110030.58963,5,0,2,600,264,9976,19,47,0
2014-07-25 17:30:00,1050,108087.87771,108925.76426,5,0,2,600,264,9976,19,47,0
2014-07-25 17:45:00,1065,107497.37221,108087.87771,5,0,2,600,264,9976,19,47,0
2014-07-25 18:00:00,1080,105883.10203,107497.37221,5,0,2,68,256,9976,21,52,0
2014-07-25 18:15:00,1095,104906.40184,105883.10203,5,0,2,68,256,9976,21,52,0
2014-07-25 18:30:00,1110,104113.09008,104906.40184,5,0,2,68,256,9976,21,52,0
2014-07-25 18:45:00,1125,103518.55595,104113.09008,5,0,2,68,256,9976,21,52,0
2014-07-25 19:00:00,1140,102104.52139,103518.55595,5,0,2,0,239,9980,22,60,0
2014-07-25 19:15:00,1155,100877.63789,102104.52139,5,0,2,0,239,9980,22,60,0
2014-07-25 19:30:00,1170,99739.853307,100877.63789,5,0,2,0,239,9980,22,60,0
2014-07-25 19:45:00,1185,97906.62078,99739.853307,5,0,2,0,239,9980,22,60,0
2014-07-25 20:00:00,1200,96951.752385,97906.62078,5,0,2,0,223,9983,34,69,0
2014-07-25 20:15:00,1215,96260.693011,96951.752385,5,0,2,0,223,9983,34,69,0
2014-07-25 20:30:00,1230,95225.903148,96260.693011,5,0,2,0,223,9983,34,69,0
2014-07-25 20:45:00,1245,94918.757973,95225.903148,5,0,2,0,223,9983,34,69,0
2014-07-25 21:00:00,1260,91829.795771,94918.757973,5,0,2,0,215,9987,22,76,0
2014-07-25 21:15:00,1275,89866.7087,91829.795771,5,0,2,0,215,9987,22,76,0
2014-07-25 21:30:00,1290,88021.499856,89866.7087,5,0,2,0,215,9987,22,76,0
2014-07-25 21:45:00,1305,86803.526009,88021.499856,5,0,2,0,215,9987,22,76,0
2014-07-25 22:00:00,1320,84855.582001,86803.526009,5,0,2,0,201,9988,3,82,0
2014-07-25 22:15:00,1335,83682.327319,84855.582001,5,0,2,0,201,9988,3,82,0
2014-07-25 22:30:00,1350,83292.019037,83682.327319,5,0,2,0,201,9988,3,82,0
2014-07-25 22:45:00,1365,83488.220002,83292.019037,5,0,2,0,201,9988,3,82,0
2014-07-25 23:00:00,1380,80855.820752,83488.220002,5,0,2,0,189,9989,11,83,0
2014-07-25 23:15:00,1395,79968.619458,80855.820752,5,0,2,0,189,9989,11,83,0
2014-07-25 23:30:00,1410,78183.655606,79968.619458,5,0,2,0,189,9989,11,83,0
2014-07-25 23:45:00,1425,77236.146439,78183.655606,5,0,2,0,189,9989,11,83,0
2014-07-26 00:00:00,0,74736.793678,77236.146439,6,0,2,0,177,9987,12,85,0
2014-07-26 00:15:00,15,74464.887292,74736.793678,6,0,2,0,177,9987,12,85,0
2014-07-26 00:30:00,30,73910.420328,74464.887292,6,0,2,0,177,9987,12,85,0
2014-07-26 00:45:00,45,73389.187996,73910.420328,6,0,2,0,177,9987,12,85,0
2014-07-26 01:00:00,60,72596.987023,73389.187996,6,0,2,0,172,9987,5,88,0
2014-07-26 01:15:00,75,72594.99965,72596.987023,6,0,2,0,172,9987,5,88,0
2014-07-26 01:30:00,90,72318.576646,72594.99965,6,0,2,0,172,9987,5,88,0
2014-07-26 01:45:00,105,71519.684427,72318.576646,6,0,2,0,172,9987,5,88,0
2014-07-26 02:00:00,120,71306.669488,71519.684427,6,0,2,0,174,9985,14,87,0
2014-07-26 02:15:00,135,70870.469748,71306.669488,6,0,2,0,174,9985,14,87,0
2014-07-26 02:30:00,150,70611.083979,70870.469748,6,0,2,0,174,9985,14,87,0
2014-07-26 02:45:00,165,70867.875768,70611.083979,6,0,2,0,174,9985,14,87,0
2014-07-26 03:00:00,180,70581.981874,70867.875768,6,0,2,0,168,9986,6,87,0
2014-07-26 03:15:00,195,70631.303605,70581.981874,6,0,2,0,168,9986,6,87,0
2014-07-26 03:30:00,210,70090.501921,70631.303605,6,0,2,0,168,9986,6,87,0
2014-07-26 03:45:00,225,69941.068568,70090.501921,6,0,2,0,168,9986,6,87,0
2014-07-26 04:00:00,240,70548.365655,69941.068568,6,0,2,0,161,9987,13,88,0
2014-07-26 04:15:00,255,71396.674086,70548.365655,6,0,2,0,161,9987,13,88,0
2014-07-26 04:30:00,270,72036.872347,71396.674086,6,0,2,0,161,9987,13,88,0
2014-07-26 04:45:00,285,72741.023594,72036.872347,6,0,2,0,161,9987,13,88,0
2014-07-26 05:00:00,300,73273.782582,72741.023594,6,0,2,503,167,9987,16,88,0
2014-07-26 05:15:00,315,72384.406628,73273.782582,6,0,2,503,167,9987,16,88,0
2014-07-26 05:30:00,330,73283.622438,72384.406628,6,0,2,503,167,9987,16,88,0
2014-07-26 05:45:00,345,74790.899169,73283.622438,6,0,2,503,167,9987,16,88,0
2014-07-26 06:00:00,360,76182.202375,74790.899169,6,0,2,585,190,9989,23,81,0
2014-07-26 06:15:00,375,77265.871632,76182.202375,6,0,2,585,190,9989,23,81,0
2014-07-26 06:30:00,390,78118.031218,77265.871632,6,0,2,585,190,9989,23,81,0
2014-07-26 06:45:00,405,78993.673109,78118.031218,6,0,2,585,190,9989,23,81,0
2014-07-26 07:00:00,420,80842.262127,78993.673109,6,0,2,570,212,9992,20,74,0
2014-07-26 07:15:00,435,82575.576672,80842.262127,6,0,2,570,212,9992,20,74,0
2014-07-26 07:30:00,450,83663.849333,82575.576672,6,0,2,570,212,9992,20,74,0
2014-07-26 07:45:00,465,85855.511214,83663.849333,6,0,2,570,212,9992,20,74,0
2014-07-26 08:00:00,480,88320.040139,85855.511214,6,0,2,600,232,9991,18,66,0
2014-07-26 08:15:00,495,90559.800499,88320.040139,6,0,2,600,232,9991,18,66,0
2014-07-26 08:30:00,510,91403.706564,90559.800499,6,0,2,600,232,9991,18,66,0
2014-07-26 08:45:00,525,92635.335358,91403.706564,6,0,2,600,232,9991,18,66,0
2014-07-26 09:00:00,540,94534.327748,92635.335358,6,0,2,600,250,9989,24,58,0
2014-07-26 09:15:00,555,95644.187836,94534.327748,6,0,2,600,250,9989,24,58,0
2014-07-26 09:30:00,570,96753.139667,95644.187836,6,0,2,600,250,9989,24,58,0
2014-07-26 09:45:00,585,98789.798899,96753.139667,6,0,2,600,250,9989,24,58,0
2014-07-26 10:00:00,600,100651.3309,98789.798899,6,0,2,600,268,9987,22,52,0
2014-07-26 10:15:00,615,100742.99792,100651.3309,6,0,2,600,268,9987,22,52,0
2014-07-26 10:30:00,630,101234.86793,100742.99792,6,0,2,600,268,9987,22,52,0
2014-07-26 10:45:00,645,101840.47624,101234.86793,6,0,2,600,268,9987,22,52,0
2014-07-26 11:00:00,660,101939.35386,101840.47624,6,0,2,577,277,9982,39,46,0
2014-07-26 11:15:00,675,101517.99256,101939.35386,6,0,2,577,277,9982,39,46,0
2014-07-26 11:30:00,690,102558.40201,101517.99256,6,0,2,577,277,9982,39,46,0
2014-07-26 11:45:00,705,103447.27028,102558.40201,6,0,2,577,277,9982,39,46,0
2014-07-26 12:00:00,720,103397.05285,103447.27028,6,0,2,482,284,9977,43,43,0
2014-07-26 12:15:00,735,103597.03729,103397.05285,6,0,2,482,284,9977,43,43,0
2014-07-26 12:30:00,750,103280.32768,103597.03729,6,0,2,482,284,9977,43,43,0
2014-07-26 12:45:00,765,102511.88625,103280.32768,6,0,2,482,284,9977,43,43,0
2014-07-26 13:00:00,780,102113.29721,102511.88625,6,0,2,323,285,9973,41,41,0
2014-07-26 13:15:00,795,102036.82404,102113.29721,6,0,2,323,285,9973,41,41,0
2014-07-26 13:30:00,810,101574.3443,102036.82404,6,0,2,323,285,9973,41,41,0
2014-07-26 13:45:00,825,100871.00668,101574.3443,6,0,2,323,285,9973,41,41,0
2014-07-26 14:00:00,840,100435.66182,100871.00668,6,0,2,143,277,9968,44,45,0
2014-07-26 14:15:00,855,99480.449231,100435.66182,6,0,2,143,277,9968,44,45,0
2014-07-26 14:30:00,870,99023.570718,99480.449231,6,0,2,143,277,9968,44,45,0
2014-07-26 14:45:00,885,100075.04192,99023.570718,6,0,2,143,277,9968,44,45,0
2014-07-26 15:00:00,900,99090.800885,100075.04192,6,0,2,382,262,9967,34,51,0
2014-07-26 15:15:00,915,99375.233911,99090.800885,6,0,2,382,262,9967,34,51,0
2014-07-26 15:30:00,930,98161.73352,99375.233911,6,0,2,382,262,9967,34,51,0
2014-07-26 15:45:00,945,97248.103777,98161.73352,6,0,2,382,262,9967,34,51,0
2014-07-26 16:00:00,960,96218.932567,97248.103777,6,0,2,583,280,9961,21,41,0
2014-07-26 16:15:00,975,95880.354771,96218.932567,6,0,2,583,280,9961,21,41,0
2014-07-26 16:30:00,990,96411.43231,95880.354771,6,0,2,583,280,9961,21,41,0
2014-07-26 16:45:00,1005,96387.360098,96411.43231,6,0,2,583,280,9961,21,41,0
2014-07-26 17:00:00,1020,96795.481358,96387.360098,6,0,2,408,281,9959,22,43,0
2014-07-26 17:15:00,1035,97097.835969,96795.481358,6,0,2,408,281,9959,22,43,0
2014-07-26 17:30:00,1050,96757.357228,97097.835969,6,0,2,408,281,9959,22,43,0
2014-07-26 17:45:00,1065,96265.298943,96757.357228,6,0,2,408,281,9959,22,43,0
2014-07-26 18:00:00,1080,96154.968441,96265.298943,6,0,2,0,266,9962,21,52,0
2014-07-26 18:15:00,1095,96009.235355,96154.968441,6,0,2,0,266,9962,21,52,0
2014-07-26 18:30:00,1110,96591.437162,96009.235355,6,0,2,0,266,9962,21,52,0
2014-07-26 18:45:00,1125,95778.251835,96591.437162,6,0,2,0,266,9962,21,52,0
2014-07-26 19:00:00,1140,94556.735943,95778.251835,6,0,2,0,254,9963,22,57,0
2014-07-26 19:15:00,1155,94532.29361,94556.735943,6,0,2,0,254,9963,22,57,0
2014-07-26 19:30:00,1170,93695.409903,94532.29361,6,0,2,0,254,9963,22,57,0
2014-07-26 19:45:00,1185,93135.006805,93695.409903,6,0,2,0,254,9963,22,57,0
2014-07-26 20:00:00,1200,92305.102773,93135.006805,6,0,2,0,233,9968,14,66,0
2014-07-26 20:15:00,1215,91408.399998,92305.102773,6,0,2,0,233,9968,14,66,0
2014-07-26 20:30:00,1230,90995.844471,91408.399998,6,0,2,0,233,9968,14,66,0
2014-07-26 20:45:00,1245,90871.847886,90995.844471,6,0,2,0,233,9968,14,66,0
2014-07-26 21:00:00,1260,88856.891046,90871.847886,6,0,2,0,214,9971,25,73,0
2014-07-26 21:15:00,1275,87009.656646,88856.891046,6,0,2,0,214,9971,25,73,0
2014-07-26 21:30:00,1290,86279.862499,87009.656646,6,0,2,0,214,9971,25,73,0
2014-07-26 21:45:00,1305,85564.80368,86279.862499,6,0,2,0,214,9971,25,73,0
2014-07-26 22:00:00,1320,83848.036557,85564.80368,6,0,2,0,208,9970,28,74,0
2014-07-26 22:15:00,1335,82763.8177,83848.036557,6,0,2,0,208,9970,28,74,0
2014-07-26 22:30:00,1350,81723.251652,82763.8177,6,0,2,0,208,9970,28,74,0
2014-07-26 22:45:00,1365,81525.588197,81723.251652,6,0,2,0,208,9970,28,74,0
2014-07-26 23:00:00,1380,80672.146978,81525.588197,6,0,2,0,206,9970,27,73,0
2014-07-26 23:15:00,1395,79961.658951,80672.146978,6,0,2,0,206,9970,27,73,0
2014-07-26 23:30:00,1410,78400.602876,79961.658951,6,0,2,0,206,9970,27,73,0
2014-07-26 23:45:00,1425,76962.283856,78400.602876,6,0,2,0,206,9970,27,73,0
2014-07-27 00:00:00,0,75467.117746,76962.283856,7,0,2,0,201,9970,21,73,0
2014-07-27 00:15:00,15,74819.451077,75467.117746,7,0,2,0,201,9970,21,73,0
2014-07-27 00:30:00,30,74824.468009,74819.451077,7,0,2,0,201,9970,21,73,0
2014-07-27 00:45:00,45,74244.430311,74824.468009,7,0,2,0,201,9970,21,73,0
2014-07-27 01:00:00,60,73401.698075,74244.430311,7,0,2,0,202,9969,25,74,0
2014-07-27 01:15:00,75,73689.7047,73401.698075,7,0,2,0,202,9969,25,74,0
2014-07-27 01:30:00,90,74009.100733,73689.7047,7,0,2,0,202,9969,25,74,0
2014-07-27 01:45:00,105,73068.253514,74009.100733,7,0,2,0,202,9969,25,74,0
2014-07-27 02:00:00,120,72960.24813,73068.253514,7,0,2,0,205,9968,25,73,0
2014-07-27 02:15:00,135,73126.686669,72960.24813,7,0,2,0,205,9968,25,73,0
2014-07-27 02:30:00,150,72645.875056,73126.686669,7,0,2,0,205,9968,25,73,0
2014-07-27 02:45:00,165,72985.823437,72645.875056,7,0,2,0,205,9968,25,73,0
2014-07-27 03:00:00,180,72503.723345,72985.823437,7,0,2,0,206,9969,20,72,0
2014-07-27 03:15:00,195,72703.413938,72503.723345,7,0,2,0,206,9969,20,72,0
2014-07-27 03:30:00,210,72766.665586,72703.413938,7,0,2,0,206,9969,20,72,0
2014-07-27 03:45:00,225,72433.918597,72766.665586,7,0,2,0,206,9969,20,72,0
2014-07-27 04:00:00,240,73411.730116,72433.918597,7,0,2,0,205,9971,29,74,0
2014-07-27 04:15:00,255,73879.698136,73411.730116,7,0,2,0,205,9971,29,74,0
2014-07-27 04:30:00,270,74615.144807,73879.698136,7,0,2,0,205,9971,29,74,0
2014-07-27 04:45:00,285,75262.568737,74615.144807,7,0,2,0,205,9971,29,74,0
2014-07-27 05:00:00,300,75436.365307,75262.568737,7,0,2,378,216,9972,33,71,0
2014-07-27 05:15:00,315,75599.698944,75436.365307,7,0,2,378,216,9972,33,71,0
2014-07-27 05:30:00,330,75354.155581,75599.698944,7,0,2,378,216,9972,33,71,0
2014-07-27 05:45:00,345,76146.651362,75354.155581,7,0,2,378,216,9972,33,71,0
2014-07-27 06:00:00,360,76853.597241,76146.651362,7,0,2,565,234,9974,35,66,0
2014-07-27 06:15:00,375,76996.628138,76853.597241,7,0,2,565,234,9974,35,66,0
2014-07-27 06:30:00,390,77852.658176,76996.628138,7,0,2,565,234,9974,35,66,0
2014-07-27 06:45:00,405,79617.894747,77852.658176,7,0,2,565,234,9974,35,66,0
2014-07-27 07:00:00,420,81280.474627,79617.894747,7,0,2,602,246,9977,41,62,0
2014-07-27 07:15:00,435,82459.560969,81280.474627,7,0,2,602,246,9977,41,62,0
2014-07-27 07:30:00,450,83890.306525,82459.560969,7,0,2,602,246,9977,41,62,0
2014-07-27 07:45:00,465,84688.340142,83890.306525,7,0,2,602,246,9977,41,62,0
2014-07-27 08:00:00,480,86448.209088,84688.340142,7,0,2,598,259,9978,33,58,0
2014-07-27 08:15:00,495,87912.532415,86448.209088,7,0,2,598,259,9978,33,58,0
2014-07-27 08:30:00,510,88636.18569,87912.532415,7,0,2,598,259,9978,33,58,0
2014-07-27 08:45:00,525,90302.521614,88636.18569,7,0,2,598,259,9978,33,58,0
2014-07-27 09:00:00,540,92161.031395,90302.521614,7,0,2,583,267,9977,28,56,0
2014-07-27 09:15:00,555,92965.97486,92161.031395,7,0,2,583,267,9977,28,56,0
2014-07-27 09:30:00,570,92941.131542,92965.97486,7,0,2,583,267,9977,28,56,0
2014-07-27 09:45:00,585,95550.445067,92941.131542,7,0,2,583,267,9977,28,56,0
2014-07-27 10:00:00,600,96578.613609,95550.445067,7,0,2,598,283,9974,27,52,0
2014-07-27 10:15:00,615,95859.101208,96578.613609,7,0,2,598,283,9974,27,52,0
2014-07-27 10:30:00,630,96314.966891,95859.101208,7,0,2,598,283,9974,27,52,0
2014-07-27 10:45:00,645,97360.154939,96314.966891,7,0,2,598,283,9974,27,52,0
2014-07-27 11:00:00,660,97646.110974,97360.154939,7,0,2,397,287,9973,33,50,0
2014-07-27 11:15:00,675,98603.474163,97646.110974,7,0,2,397,287,9973,33,50,0
2014-07-27 11:30:00,690,99245.34838,98603.474163,7,0,2,397,287,9973,33,50,0
2014-07-27 11:45:00,705,98832.589029,99245.34838,7,0,2,397,287,9973,33,50,0
2014-07-27 12:00:00,720,99269.635971,98832.589029,7,0,2,600,257,9974,66,61,0
2014-07-27 12:15:00,735,99491.924386,99269.635971,7,0,2,600,257,9974,66,61,0
2014-07-27 12:30:00,750,99035.423114,99491.924386,7,0,2,600,257,9974,66,61,0
2014-07-27 12:45:00,765,97741.90549,99035.423114,7,0,2,600,257,9974,66,61,0
2014-07-27 13:00:00,780,98237.814414,97741.90549,7,0,2,563,266,9973,39,51,0
2014-07-27 13:15:00,795,97521.754,98237.814414,7,0,2,563,266,9973,39,51,0
2014-07-27 13:30:00,810,97325.085858,97521.754,7,0,2,563,266,9973,39,51,0
2014-07-27 13:45:00,825,97437.483413,97325.085858,7,0,2,563,266,9973,39,51,0
2014-07-27 14:00:00,840,97330.98879,97437.483413,7,0,2,565,273,9972,27,51,0
2014-07-27 14:15:00,855,97550.176477,97330.98879,7,0,2,565,273,9972,27,51,0
